date,close,amount
2025-11-11,99.997,14261593117.0
2025-11-12,99.997,9102615428.0
2025-11-13,100.0,15815365865.0
2025-11-14,100.005,11817685007.0
2025-11-17,100.0,7405090578.0
2025-11-18,99.998,9102687651.0
2025-11-19,99.999,6629722427.0
2025-11-20,100.002,9759643748.0
2025-11-21,100.001,13026714421.0
2025-11-24,99.998,10882725430.0
2025-11-25,100.004,9220537357.0
2025-11-26,100.003,8861118877.0
2025-11-27,99.999,7025663196.0
2025-11-28,100.002,11873206465.0
2025-12-01,99.999,9120604082.0
2025-12-02,100.001,7435006497.0
2025-12-03,99.998,5711613483.0
2025-12-04,99.998,6890465297.0
2025-12-05,100.0,12011663762.0
2025-12-08,99.997,8932512318.0
2025-12-09,100.0,8226749976.0
2025-12-10,100.004,8302314367.0
2025-12-11,100.004,9289555438.0
2025-12-12,99.999,9974929202.0
2025-12-15,99.997,9644291270.0
2025-12-16,100.0,12395892866.0
2025-12-17,99.994,9370041780.0
2025-12-18,100.0,10000938792.0
2025-12-19,99.999,14312842302.0
2025-12-22,99.994,8772235881.0
2025-12-23,99.995,10611693469.0
2025-12-24,99.998,8796211777.0
2025-12-25,99.994,11269934425.0
2025-12-26,99.999,12346108531.0
2025-12-29,99.997,11550233758.0
2025-12-30,100.002,15625603648.0
2025-12-31,100.022,12766140968.0
2026-01-05,99.994,20945545097.0
2026-01-06,99.987,20364801081.0
2026-01-07,99.998,13257405497.0
2026-01-08,99.999,12866235934.0
2026-01-09,99.997,16875737129.0
2026-01-12,99.991,11075254751.0
2026-01-13,99.996,12376533736.0
2026-01-14,99.997,24736687630.0
2026-01-15,100.002,12957254058.0
2026-01-16,100.009,17465761346.0
2026-01-19,100.0,13483946413.0
2026-01-20,100.003,11409539124.0
2026-01-21,99.994,14894308552.0
2026-01-22,99.995,8883144129.0
2026-01-23,100.002,15809483612.0
2026-01-26,100.003,12790634814.0
2026-01-27,99.999,10369789416.0
2026-01-28,99.999,9608614294.0
2026-01-29,99.992,15413445527.0
2026-01-30,100.001,17069304938.0
2026-02-02,100.004,21349985067.0
2026-02-03,99.996,15312822587.0
2026-02-04,100.004,12097140928.0
2026-02-05,100.004,7925654078.0
2026-02-06,100.005,12578935163.0
2026-02-09,99.995,14495776797.0
2026-02-10,100.0,10571747283.0
2026-02-11,100.001,9641257926.0
2026-02-12,100.019,7088988265.0
2026-02-13,100.045,8532738632.0
2026-02-24,100.001,12162139542.0
2026-02-25,99.999,10589579706.0
2026-02-26,99.997,9569762352.0
2026-02-27,100.0,8622689389.0
2026-03-02,100.003,10280707781.0
2026-03-03,100.004,9313204073.0
2026-03-04,100.002,12392823816.0
2026-03-05,100.004,11511924200.0
2026-03-06,100.004,11978578344.0
2026-03-09,99.997,10675226092.0
2026-03-10,99.995,12411009827.0
2026-03-11,100.0,8089694680.0
